timestamp,entrance_amount,exit_amount,temperature,humidity,parking_entrance,parking_exit,parking_actual_vehicle
2023-05-11 23:23:55.550002,2,12,20.76967832694755,52.935905719104674,1,1,123
2023-05-11 23:23:55.550002,16,47,18.73561101267255,34.48054839397525,4,3,183
2023-05-11 23:23:55.550002,26,46,19.20095789499204,54.51435086281296,3,1,247
2023-05-11 23:23:55.550002,42,14,23.595800372234265,53.66381898831924,2,3,288
2023-05-11 23:23:55.550002,34,31,24.90527213323249,42.16922760258074,2,4,51
2023-05-11 23:23:55.550002,21,36,13.525326488489405,48.45695890819763,3,2,75
2023-05-11 23:23:55.550002,42,44,26.489858211438772,40.384810607442375,4,1,403
2023-05-11 23:23:55.550002,2,31,23.322678066180373,38.88597986784522,1,1,495
2023-05-11 23:23:55.550002,13,37,17.555285075243916,39.16474070443937,3,2,384
2023-05-11 23:23:55.550002,46,37,27.704350330438537,53.718735242664025,3,1,487
2023-05-11 23:23:55.550002,37,4,23.8112276819736,42.6733523391266,3,4,206
2023-05-11 23:23:55.550002,33,0,19.28019422752223,50.473631122599215,2,2,372
2023-05-11 23:23:55.550002,2,41,16.477179798418177,45.58811721649345,4,3,489
2023-05-11 23:23:55.550002,32,15,28.166336240052054,48.2244767583909,3,4,185
2023-05-11 23:23:55.550002,14,29,22.08581434321869,54.91065844400869,2,4,171
2023-05-11 23:23:55.550002,41,4,17.117536897447035,56.94204062660097,3,3,365
2023-05-11 23:23:55.550002,0,1,23.452379846054082,54.909167611935,3,4,329
2023-05-11 23:23:55.550002,45,16,14.070342205601415,47.31576231723418,3,4,431
2023-05-11 23:23:55.550002,45,32,14.448055460901784,46.070610865443655,3,4,219
2023-05-11 23:23:55.550002,22,0,23.36726264092032,42.44284132941196,3,2,0
2023-05-11 23:23:55.550002,7,18,14.0434209827297,46.65829726793279,2,4,371
2023-05-11 23:23:55.550002,13,16,20.747929712002538,60.311222776134045,3,2,472
2023-05-11 23:23:55.550002,32,16,18.265799714183125,48.1509350373296,1,3,1
2023-05-11 23:23:55.550002,17,39,23.90969389768595,63.38898970897128,4,4,81
2023-05-11 23:23:55.550002,2,43,19.53637176986467,66.3714722330444,3,4,215
2023-05-11 23:23:55.550002,38,24,15.49342627033866,51.69890413239487,3,3,451
2023-05-11 23:23:55.550002,35,20,11.238537368810027,60.4288925912538,3,1,39
2023-05-11 23:23:55.550002,40,10,18.922139846543626,43.64180333223613,2,2,247
2023-05-11 23:23:55.550002,14,24,10.810989838108656,50.13795396091105,1,1,198
2023-05-11 23:23:55.550002,18,15,21.65062195034656,43.626821837415235,1,2,88
2023-05-11 23:23:55.550002,4,49,21.532894779257457,17.25402235117616,1,1,423
2023-05-11 23:23:55.550002,25,23,11.683448277315689,61.073831367404715,2,1,48
2023-05-11 23:23:55.550002,25,36,19.454514560735127,47.53094814282732,4,4,161
2023-05-11 23:23:55.550002,22,35,25.21169645246398,41.133985659899786,1,4,26
2023-05-11 23:23:55.550002,37,33,23.216056403944414,33.328290969271656,3,2,38
2023-05-11 23:23:55.550002,21,43,22.68976292715436,47.34250176231464,4,4,466
2023-05-11 23:23:55.550002,6,2,20.719168181125386,53.461153668892365,2,1,239
2023-05-11 23:23:55.550002,26,2,15.424866128009677,42.683459775176324,3,2,476
2023-05-11 23:23:55.550002,34,5,19.561103119266317,44.22611493526333,4,1,336
2023-05-11 23:23:55.550002,14,17,26.92867840879881,46.994852555784824,3,1,273
2023-05-11 23:23:55.550002,0,38,17.841326563336036,41.19170989834861,2,3,119
2023-05-11 23:23:55.550002,20,8,24.667612037123646,43.919287066042486,1,1,388
2023-05-11 23:23:55.550002,34,30,14.252734996504635,45.777451654494335,2,2,176
2023-05-11 23:23:55.550002,39,48,22.29411280981284,33.35876948856499,1,2,51
2023-05-11 23:23:55.550002,35,23,13.76545294457787,31.421142796456486,2,1,230
2023-05-11 23:23:55.550002,42,27,19.802412618324155,49.97829182221459,1,4,294
2023-05-11 23:23:55.550002,29,36,25.27665523510978,44.48407347825601,3,1,318
2023-05-11 23:23:55.550002,23,3,18.14343649575864,44.768769533098364,4,4,53
2023-05-11 23:23:55.550002,26,45,10.338396969746386,45.50739120719079,1,1,444
2023-05-11 23:23:55.550002,39,13,25.070904257844106,40.752049950099256,2,1,392
2023-05-11 23:23:55.550002,25,11,21.741674664107098,49.34809210180382,4,3,487
2023-05-11 23:23:55.550002,28,43,27.617832938904264,53.16198049541306,3,4,393
2023-05-11 23:23:55.550002,15,17,18.85391832833837,50.72396240501754,1,1,376
2023-05-11 23:23:55.550002,30,29,16.637735741821427,41.24092354752392,4,4,295
2023-05-11 23:23:55.550002,13,42,13.62548057825901,55.59894575383366,3,3,57
2023-05-11 23:23:55.550002,21,46,17.268618706544007,49.32351455268241,3,3,207
2023-05-11 23:23:55.550002,3,35,11.440614429660986,39.71771420002784,1,3,449
2023-05-11 23:23:55.550002,40,36,31.40774633637515,64.21359044155633,2,3,442
2023-05-11 23:23:55.550002,1,24,23.974058910638696,36.822626500666935,3,1,251
2023-05-11 23:23:55.550002,37,27,12.529054543622763,57.31617290389804,1,3,26
2023-05-11 23:23:55.550002,27,1,16.49860155921706,48.30535353794385,1,3,395
2023-05-11 23:23:55.550002,36,15,21.857165562257173,49.053172221492574,1,4,219
2023-05-11 23:23:55.550002,20,25,26.17169445716396,60.8289569630284,2,2,330
2023-05-11 23:23:55.550002,14,41,18.508925207754903,54.077565208407165,2,1,27
2023-05-11 23:23:55.550002,38,44,20.368978140788773,49.088712512532574,4,2,185
2023-05-11 23:23:55.550002,6,44,19.46527223155119,58.480010068168056,1,1,249
2023-05-11 23:23:55.550002,12,17,29.026748577738033,37.14552785892296,2,1,382
2023-05-11 23:23:55.550002,3,47,14.826798870915878,58.03112812573093,3,4,320
2023-05-11 23:23:55.550002,3,15,22.742683423067906,44.56740412177974,2,4,83
2023-05-11 23:23:55.550002,25,17,24.475141671778736,48.88937277463109,4,1,63
2023-05-11 23:23:55.550002,46,48,24.30995845133996,47.89763227276418,4,1,341
2023-05-11 23:23:55.550002,4,16,15.656796973083404,65.93492535161025,3,4,218
2023-05-11 23:23:55.550002,1,46,30.767161279398756,44.52314505719254,3,4,219
2023-05-11 23:23:55.550002,39,16,10.195916391221648,61.39227295681522,3,1,445
2023-05-11 23:23:55.550002,20,34,23.927291307306728,52.4580463625708,3,3,70
2023-05-11 23:23:55.550002,14,44,19.588993572214118,68.21026680632292,2,1,395
2023-05-11 23:23:55.550002,30,27,24.19516068990886,47.67350024048584,3,4,298
2023-05-11 23:23:55.550002,35,21,17.69410184748243,47.5167034848932,3,2,129
2023-05-11 23:23:55.550002,16,19,18.09759631246642,47.68649848831872,4,2,213
2023-05-11 23:23:55.550002,31,3,24.983512709252434,32.078586232591846,4,3,116
2023-05-11 23:23:55.550002,32,21,23.27709523437849,51.91958435072667,3,2,259
2023-05-11 23:23:55.550002,27,11,13.182611363940747,62.33898268321026,1,2,331
2023-05-11 23:23:55.550002,6,3,14.269391457506787,51.4790513507118,2,1,286
2023-05-11 23:23:55.550002,15,46,19.611181596197206,53.84629452820717,1,4,427
2023-05-11 23:23:55.550002,16,17,18.68525725143625,55.97863307580745,2,4,159
2023-05-11 23:23:55.550002,39,3,18.1185580307605,44.718128823384944,2,1,490
2023-05-11 23:23:55.550002,25,33,26.99764917480087,60.874671442828394,4,2,422
2023-05-11 23:23:55.550002,32,49,25.999664974061574,38.87656666604774,4,1,380
2023-05-11 23:23:55.550002,31,30,25.740710351984255,47.4848269993839,3,4,159
2023-05-11 23:23:55.550002,7,34,17.380689264055263,46.80634394740868,1,1,392
2023-05-11 23:23:55.550002,40,46,16.063932328723293,50.64935978123505,4,4,282
2023-05-11 23:23:55.550002,32,7,19.28225800071987,39.28732595890643,3,2,54
2023-05-11 23:23:55.550002,12,17,11.142649749447365,59.735664546411215,3,2,480
2023-05-11 23:23:55.550002,45,3,20.17707299212419,58.991759216482144,1,2,495
2023-05-11 23:23:55.550002,15,26,28.9353740519517,46.761007657517204,3,1,113
2023-05-11 23:23:55.550002,43,23,20.495636452309636,40.1252038329313,2,1,257
2023-05-11 23:23:55.550002,41,17,22.306225351808052,36.57458922121772,2,1,487
2023-05-11 23:23:55.550002,47,13,20.264985647038145,41.68218096302904,1,2,46
2023-05-11 23:23:55.550002,47,42,16.292429481977308,61.00453584281918,2,1,399
2023-05-11 23:23:55.550002,18,22,24.955847265082152,62.293174804725126,3,3,292
2023-05-11 23:23:55.550002,19,16,26.094137921057364,54.501178741437016,4,3,280
2023-05-11 23:23:55.550002,44,39,17.7714687579646,53.47059933252387,2,4,355
2023-05-11 23:23:55.550002,27,46,16.053859395705295,52.888030134343786,4,1,403
2023-05-11 23:23:55.550002,47,2,23.7329153175417,47.05890358618705,2,1,3
2023-05-11 23:23:55.550002,20,43,22.253150530641207,50.61813952431462,4,2,143
2023-05-11 23:23:55.550002,47,16,21.859740402743366,56.13900825180915,1,1,421
2023-05-11 23:23:55.550002,37,46,12.634638388503088,42.97161110674085,3,1,209
2023-05-11 23:23:55.550002,13,36,21.74468037544548,38.45311391958436,1,3,391
2023-05-11 23:23:55.550002,2,1,20.75676489708937,26.983401927047655,2,4,245
2023-05-11 23:23:55.550002,29,38,11.978484166072873,64.49996275655715,1,3,237
2023-05-11 23:23:55.550002,45,8,22.46246910423201,46.045907594237065,3,2,222
2023-05-11 23:23:55.550002,45,36,12.315431388117894,53.79041023100814,1,4,360
2023-05-11 23:23:55.550002,3,5,15.977651695770057,38.61945271640393,1,2,117
2023-05-11 23:23:55.550002,30,35,21.828986578288085,60.465131620626465,4,4,364
2023-05-11 23:23:55.550002,36,49,15.973099439873383,41.38139725146229,4,2,248
2023-05-11 23:23:55.550002,35,33,7.831402556571156,41.730890526033264,1,2,343
2023-05-11 23:23:55.550002,15,11,17.54858100791561,51.16923633444282,3,2,156
2023-05-11 23:23:55.550002,21,11,17.25232936791127,53.393178581787474,2,4,113
2023-05-11 23:23:55.550002,49,20,16.40372657134282,25.96023690847234,1,3,6
2023-05-11 23:23:55.550002,34,30,21.375025774645998,45.41084206497189,4,4,344
2023-05-11 23:23:55.550002,46,31,12.34768619668981,62.74355229590265,1,4,413
2023-05-11 23:23:55.550002,31,37,11.25553706668036,64.51573190388669,3,4,382
2023-05-11 23:23:55.550002,16,43,20.58517296439004,57.41047276086662,2,4,223
2023-05-11 23:23:55.550002,34,26,19.35822129586815,36.16029084578055,3,3,153
2023-05-11 23:23:55.550002,3,8,19.278712551560176,50.914018672522246,3,3,344
2023-05-11 23:23:55.550002,46,44,19.65517288459367,20.77766694295077,1,1,110
2023-05-11 23:23:55.550002,13,32,19.675349415699042,34.76868700517536,4,3,342
2023-05-11 23:23:55.550002,43,29,17.84576367481595,41.01596086587763,1,3,489
2023-05-11 23:23:55.550002,15,1,17.23719785235762,50.12790930945342,2,1,282
2023-05-11 23:23:55.550002,22,27,18.94311715444526,39.506064402219074,4,4,140
2023-05-11 23:23:55.550002,7,32,21.681832626804617,51.63304949706228,3,2,447
2023-05-11 23:23:55.550002,39,11,14.917380447536623,63.05254888168445,3,4,39
2023-05-11 23:23:55.550002,35,24,24.38663097363515,44.524479712456085,3,1,246
2023-05-11 23:23:55.550002,30,16,16.776893517378575,64.39946831241323,3,4,35
2023-05-11 23:23:55.550002,34,16,19.714451848061127,35.515309136566216,3,3,86
2023-05-11 23:23:55.550002,12,39,18.52754859061661,55.48194756657428,4,1,110
2023-05-11 23:23:55.550002,38,8,27.328878812719076,39.92749315944368,2,1,487
2023-05-11 23:23:55.550002,6,10,20.145268198479325,19.275778043706158,2,1,25
2023-05-11 23:23:55.550002,28,5,20.653910865500627,40.5997926597433,3,2,193
2023-05-11 23:23:55.550002,2,32,21.968797504142028,67.78568505810162,1,2,429
2023-05-11 23:23:55.550002,34,35,21.390558367079727,49.33731472399682,1,3,217
2023-05-11 23:23:55.550002,46,14,17.041047117192303,47.45255257293144,3,4,199
2023-05-11 23:23:55.550002,23,38,19.397200360371222,50.37879589975262,3,1,389
2023-05-11 23:23:55.550002,9,34,16.172853579183396,61.010605100850725,1,4,195
2023-05-11 23:23:55.550002,11,31,16.4984315360722,48.07792253374079,2,3,213
2023-05-11 23:23:55.550002,39,31,26.70503940723385,35.62594515476631,3,2,176
2023-05-11 23:23:55.550002,36,10,24.989311869011818,62.44906138553212,4,2,110
2023-05-11 23:23:55.550002,36,2,17.047102319766335,42.3161625305281,2,3,107
2023-05-11 23:23:55.550002,18,23,16.226785690025174,49.592182958239,1,4,139
2023-05-11 23:23:55.550002,38,17,27.071447184586688,44.80803464862315,3,4,159
2023-05-11 23:23:55.550002,29,9,21.328466646057617,61.55787433874704,1,2,200
2023-05-11 23:23:55.550002,17,24,27.802103904158564,37.843081264432996,2,1,426
2023-05-11 23:23:55.550002,43,12,21.428479385153956,22.755134913651936,1,1,155
2023-05-11 23:23:55.550002,35,15,10.938109716152534,75.24188832417587,3,1,106
2023-05-11 23:23:55.550002,15,32,14.766577515012898,50.755972756267546,1,4,387
2023-05-11 23:23:55.550002,36,30,20.296300216545013,62.76959964384411,3,3,430
2023-05-11 23:23:55.550002,24,46,23.96142437359306,52.329070276216534,1,1,497
2023-05-11 23:23:55.550002,31,0,16.690498700933237,60.55796341167258,4,4,89
2023-05-11 23:23:55.550002,1,9,22.487116641143402,73.73100842720328,2,3,169
2023-05-11 23:23:55.550002,42,43,16.530023141517706,45.88269544742117,4,2,494
2023-05-11 23:23:55.550002,18,14,6.137844778342604,57.01826059736148,3,1,86
2023-05-11 23:23:55.550002,25,19,19.481159905986722,60.282521016825505,4,3,246
2023-05-11 23:23:55.550002,33,18,13.429404193901199,47.78001959573189,4,2,316
2023-05-11 23:23:55.550002,45,43,24.46510820926823,38.72235277009733,4,1,126
2023-05-11 23:23:55.550002,34,31,25.373508456894925,47.43792347162999,2,4,24
2023-05-11 23:23:55.550002,41,19,25.10797255479748,39.3087766368736,2,1,116
2023-05-11 23:23:55.550002,15,14,10.748724623246469,42.53039746415729,1,1,477
2023-05-11 23:23:55.550002,24,23,14.02276570622035,61.4963709621054,1,1,15
2023-05-11 23:23:55.550002,46,17,20.019636953147828,35.72759643328687,1,4,35
2023-05-11 23:23:55.550002,23,2,20.88381141193125,58.9997718563982,3,2,469
2023-05-11 23:23:55.550002,38,8,10.26619155307039,38.380289765108216,3,2,92
2023-05-11 23:23:55.550002,15,22,16.895605935492526,49.64837673012755,2,3,492
2023-05-11 23:23:55.550002,31,35,15.942924210787279,40.902139036493224,2,4,230
2023-05-11 23:23:55.550002,5,45,31.327728957372045,41.12033350888696,2,4,283
2023-05-11 23:23:55.550002,2,49,18.391611094517323,54.30348033844169,1,2,273
2023-05-11 23:23:55.550002,31,43,16.470637059818092,53.286789863839665,2,1,449
2023-05-11 23:23:55.550002,19,34,15.555031662383508,45.329497559676646,4,4,251
2023-05-11 23:23:55.550002,48,19,19.8977965095659,43.47020965067925,3,4,218
2023-05-11 23:23:55.550002,16,36,18.13758135030112,52.55488782065913,3,1,317
2023-05-11 23:23:55.550002,18,15,21.795028991742807,60.667969961718676,1,3,410
2023-05-11 23:23:55.550002,7,20,21.383837032655467,48.37802263290765,3,2,385
2023-05-11 23:23:55.550002,8,37,12.385653253423552,73.89411657046031,2,1,134
2023-05-11 23:23:55.550002,45,0,18.95704241747976,39.098010016297984,4,4,175
2023-05-11 23:23:55.550002,38,23,24.75477657168993,63.198382964394426,4,2,430
2023-05-11 23:23:55.550002,17,46,20.19452798724184,55.39072177753541,2,3,150
2023-05-11 23:23:55.550002,10,9,21.682501118552388,44.9860417170621,3,2,72
2023-05-11 23:23:55.550002,11,3,18.729429542184334,42.9490307364196,1,2,490
2023-05-11 23:23:55.550002,34,13,16.788227102956267,48.00406467053287,4,2,313
2023-05-11 23:23:55.550002,19,3,23.14511705862608,65.61238273223607,4,3,131
2023-05-11 23:23:55.550002,45,24,11.605211107516848,51.162362591814535,2,2,46
2023-05-11 23:23:55.550002,47,19,18.169817459955134,47.33144904693877,3,1,349
2023-05-11 23:23:55.550002,40,25,19.43112112246143,47.526772153468286,4,2,240
2023-05-11 23:23:55.550002,3,40,13.819608883137548,49.4691696029706,3,4,257
2023-05-11 23:23:55.550002,45,18,23.921842968778424,43.952922003353635,3,1,302
2023-05-11 23:23:55.550002,46,21,18.667193333850676,51.097359582583636,1,2,268
2023-05-11 23:23:55.550002,41,34,18.670875575864578,71.97739696958787,3,3,279
2023-05-11 23:23:55.550002,37,46,19.033346224720088,58.078225077483076,2,3,480
2023-05-11 23:23:55.550002,34,19,19.227478691385745,56.34069434396558,2,4,273
2023-05-11 23:23:55.550002,6,5,20.072596440630953,22.2796482572946,1,4,190
2023-05-11 23:23:55.550002,32,10,16.58893918230441,37.67965547258835,3,4,490
2023-05-11 23:23:55.550002,20,40,18.253350063862577,34.65621528741918,4,1,213
2023-05-11 23:23:55.550002,8,3,22.71013708848854,59.35484639826574,3,3,365
2023-05-11 23:23:55.550002,22,16,30.37172347710318,56.53565833041719,2,2,314
2023-05-11 23:23:55.550002,14,44,24.237105087323403,32.11051273089497,4,1,106
2023-05-11 23:23:55.550002,18,35,15.759913713550295,33.22344330558184,2,2,329
2023-05-11 23:23:55.550002,9,15,9.896732472833992,52.9618660254686,2,2,412
2023-05-11 23:23:55.550002,37,13,27.318620519228148,56.506099631430565,3,3,253
2023-05-11 23:23:55.550002,9,24,25.11160380711193,55.49289679388683,2,1,443
2023-05-11 23:23:55.550002,38,13,11.610587957396426,58.49538781158209,2,3,184
2023-05-11 23:23:55.550002,30,36,15.305485349557717,53.55646291367885,2,2,103
2023-05-11 23:23:55.550002,19,34,19.77013683666809,58.895222368228545,1,4,109
2023-05-11 23:23:55.550002,33,6,16.36453682446395,51.90768342673898,1,4,288
2023-05-11 23:23:55.550002,24,3,13.546203317649429,58.7755606058398,4,4,345
2023-05-11 23:23:55.550002,44,6,16.257599556885882,51.206222936116525,3,1,117
2023-05-11 23:23:55.550002,33,6,17.02184159897612,44.01779869504621,1,1,356
2023-05-11 23:23:55.550002,26,15,21.506018905678538,57.1779946873215,2,1,434
2023-05-11 23:23:55.550002,14,28,24.384185069446545,38.88350672376046,2,2,33
2023-05-11 23:23:55.550002,3,12,23.581946964590927,62.54828940032736,3,1,243
2023-05-11 23:23:55.550002,14,10,14.566695494334287,63.36803664899799,1,1,436
2023-05-11 23:23:55.550002,0,14,6.776953731951362,58.255235378121434,2,3,319
2023-05-11 23:23:55.550002,16,25,18.032569520929542,35.240341272151596,1,3,89
2023-05-11 23:23:55.550002,29,22,19.951629487683757,36.33446267867395,2,4,323
2023-05-11 23:23:55.550002,8,48,22.367890651541863,60.26378300805426,3,4,68
2023-05-11 23:23:55.550002,1,20,17.03259638195393,55.41316115544109,2,4,167
2023-05-11 23:23:55.550002,49,9,18.14512531272617,38.89117422932583,3,1,307
2023-05-11 23:23:55.550002,9,39,27.416164681275443,43.00739958937192,2,2,160
2023-05-11 23:23:55.550002,13,33,20.12506199439706,41.48885306500422,2,1,357
2023-05-11 23:23:55.550002,31,33,17.82734949086041,54.69932007898683,2,2,355
2023-05-11 23:23:55.550002,3,33,18.13779469777424,56.077460686380654,3,1,346
2023-05-11 23:23:55.550002,42,25,22.208204300380064,48.82420807902104,4,4,269
2023-05-11 23:23:55.550002,14,24,13.48883546043491,42.338728195921696,3,4,486
2023-05-11 23:23:55.550002,42,41,18.376191334875,49.59287084975209,2,4,291
2023-05-11 23:23:55.550002,24,11,16.958968254574696,55.285778493724436,4,1,349
2023-05-11 23:23:55.550002,15,5,19.779213503010656,36.63140677691167,3,3,288
2023-05-11 23:23:55.550002,1,3,13.70757714088554,57.931332701152854,3,4,167
2023-05-11 23:23:55.550002,41,42,23.178269007463932,59.83070468894408,2,4,31
2023-05-11 23:23:55.550002,11,31,20.18562503677139,53.23203871689324,3,4,383
2023-05-11 23:23:55.550002,28,39,18.11062538217165,46.72284425675326,2,4,60
2023-05-11 23:23:55.550002,42,4,15.406641357594385,55.247179481384805,4,3,396
2023-05-11 23:23:55.550002,43,47,21.89489111839803,53.17274667222455,3,2,183
2023-05-11 23:23:55.550002,18,45,30.353113188587713,67.224914477089,3,3,298
2023-05-11 23:23:55.550002,16,49,17.460298491679247,54.76093594880351,2,4,229
2023-05-11 23:23:55.550002,21,37,20.75778368480432,49.7988719419364,4,3,6
2023-05-11 23:23:55.550002,32,33,14.495092420615546,45.77600160583843,4,4,316
2023-05-11 23:23:55.550002,26,19,14.533124403460498,41.40559610570789,3,3,222
2023-05-11 23:23:55.550002,26,26,17.992288833610424,35.42936758361537,2,4,61
2023-05-11 23:23:55.550002,25,15,21.520261648202215,43.09545641141312,3,2,391
2023-05-11 23:23:55.550002,47,12,17.64154065610109,45.24248720604609,3,2,219
2023-05-11 23:23:55.550002,49,13,17.62105279232531,49.84180685548891,3,4,312
2023-05-11 23:23:55.550002,1,4,13.86676357811902,47.98688909727839,3,1,453
2023-05-11 23:23:55.550002,37,24,15.496732812902673,62.034073150850396,3,3,229
2023-05-11 23:23:55.550002,16,35,20.053832837801544,48.61222175597862,1,3,358
2023-05-11 23:23:55.550002,25,20,14.13400948959646,51.17528204963426,3,3,382
2023-05-11 23:23:55.550002,36,43,21.83453212757487,36.319884405446906,3,3,331
2023-05-11 23:23:55.550002,36,9,13.38999694156527,45.526115552987584,1,4,298
2023-05-11 23:23:55.550002,16,1,15.481057997978144,53.803132654964394,1,4,321
2023-05-11 23:23:55.550002,41,42,23.573843220480374,31.44652544661446,1,4,420
2023-05-11 23:23:55.550002,37,27,18.408242763248655,45.766027479117376,4,3,5
2023-05-11 23:23:55.550002,10,14,25.543570556118453,50.526681682499664,2,4,440
2023-05-11 23:23:55.550002,27,27,31.055904564370792,58.6126826532074,2,4,411
2023-05-11 23:23:55.550002,47,25,19.894493084342752,63.35320222237667,1,4,19
2023-05-11 23:23:55.550002,37,6,19.099606599595415,42.5864281634761,2,2,34
2023-05-11 23:23:55.550002,46,6,8.66185632196304,49.464432909777656,2,1,165
2023-05-11 23:23:55.550002,47,13,23.010629450816154,65.99977809780316,2,3,497
2023-05-11 23:23:55.550002,15,24,22.22908796846096,60.16176930044941,2,3,60
2023-05-11 23:23:55.550002,8,43,30.882381725581972,66.00707393555766,4,4,417
2023-05-11 23:23:55.550002,28,37,19.79407006745205,48.91699317879381,3,4,40
2023-05-11 23:23:55.550002,46,16,27.83817391110385,57.82628763845523,3,1,222
2023-05-11 23:23:55.550002,37,0,20.432408067651714,53.45731148291927,1,2,426
2023-05-11 23:23:55.550002,0,14,15.200266478241138,56.38912996882501,2,1,269
2023-05-11 23:23:55.550002,39,29,22.038418091390216,42.65801114918059,1,1,247
2023-05-11 23:23:55.550002,35,29,21.918991134402724,46.94267542976234,3,1,451
2023-05-11 23:23:55.550002,6,1,22.136256057961365,48.919658734015215,4,3,347
2023-05-11 23:23:55.550002,15,35,25.001277363156206,55.56852426335988,2,4,268
2023-05-11 23:23:55.550002,6,48,17.40856342602414,36.8425275598011,2,1,130
2023-05-11 23:23:55.550002,48,4,7.520484617769556,60.33332604514113,4,2,312
2023-05-11 23:23:55.550002,18,49,25.77708565954218,48.56482204765796,4,1,157
2023-05-11 23:23:55.550002,11,12,23.9145941649806,58.37391948216893,3,1,184
2023-05-11 23:23:55.550002,5,49,20.1297147054062,37.20981244420674,1,2,265
2023-05-11 23:23:55.550002,30,21,22.14288745050495,38.897648930926046,3,2,168
2023-05-11 23:23:55.550002,16,31,19.705679298019465,39.94898625347842,1,2,116
2023-05-11 23:23:55.550002,16,8,13.182354322274142,50.94811751123751,4,3,342
2023-05-11 23:23:55.550002,45,34,19.607919761298156,22.820020238659072,1,1,458
2023-05-11 23:23:55.550002,25,42,17.26664681785078,46.92857023595531,2,3,80
2023-05-11 23:23:55.550002,40,33,19.013204181153064,53.30686456727867,2,1,72
2023-05-11 23:23:55.550002,38,8,19.352899533165647,60.491736609450086,4,4,149
2023-05-11 23:23:55.550002,9,20,21.628313457560672,51.41819772100271,4,4,125
2023-05-11 23:23:55.550002,15,18,17.840944737559504,53.417089488339656,1,4,175
2023-05-11 23:23:55.550002,6,0,17.741879855753808,53.94079009773221,1,3,485
2023-05-11 23:23:55.550002,24,16,15.734571076433,50.628771344126505,3,2,123
2023-05-11 23:23:55.550002,36,46,11.120777364059988,47.08451991172801,3,4,308
2023-05-11 23:23:55.550002,5,28,16.385943250389378,37.718470924547006,3,4,455
2023-05-11 23:23:55.550002,22,35,20.569417178621386,66.2380920229334,1,4,235
2023-05-11 23:23:55.550002,22,43,14.145818352897935,49.67451056220912,4,2,205
2023-05-11 23:23:55.550002,39,34,20.621584933182085,43.26212119974755,2,3,5
2023-05-11 23:23:55.550002,46,9,21.45333241618002,59.04777090813095,4,3,205
2023-05-11 23:23:55.550002,1,21,20.949216322854777,63.61279853360685,3,3,400
2023-05-11 23:23:55.550002,41,42,25.49166735223304,45.70325467549462,3,1,223
2023-05-11 23:23:55.550002,4,22,14.243015594223731,39.23535695140977,4,4,179
2023-05-11 23:23:55.550002,30,27,18.465099996240248,49.8587845553088,3,2,384
2023-05-11 23:23:55.550002,23,1,16.256431290790115,65.61091494214796,4,2,63
2023-05-11 23:23:55.550002,21,39,18.786337782469726,42.99658995351153,3,3,52
2023-05-11 23:23:55.550002,43,49,19.864990184650114,56.603819306742025,1,2,355
2023-05-11 23:23:55.550002,48,29,19.507730807415218,50.45936810581883,3,1,324
2023-05-11 23:23:55.550002,23,37,14.90445279728187,46.32712462093534,2,2,199
2023-05-11 23:23:55.550002,10,32,24.95616524729217,41.365690409455155,4,1,141
2023-05-11 23:23:55.550002,28,32,19.52681176251716,62.170311587435826,2,1,363
2023-05-11 23:23:55.550002,20,49,18.604826432185657,50.21602382634409,3,1,133
2023-05-11 23:23:55.550002,16,34,24.50710612109221,52.892773670717276,1,1,128
2023-05-11 23:23:55.550002,34,13,16.351278822977466,50.72547737169036,1,2,497
2023-05-11 23:23:55.550002,21,32,15.49135306835899,50.13335220543045,1,1,6
2023-05-11 23:23:55.550002,35,2,25.07041028581541,42.3448771034477,2,3,290
2023-05-11 23:23:55.550002,8,21,8.486950507710556,59.442466650198845,4,3,89
2023-05-11 23:23:55.550002,40,17,21.843804121323544,48.71614803229972,1,2,478
2023-05-11 23:23:55.550002,30,8,20.799530061095286,44.77537153106602,3,2,207
2023-05-11 23:23:55.550002,41,38,22.330589711423247,45.887278171429934,4,3,312
2023-05-11 23:23:55.550002,10,47,20.31626253884872,52.70299047654126,3,1,379
2023-05-11 23:23:55.550002,13,3,19.446682819688213,63.27001387512572,1,4,458
2023-05-11 23:23:55.550002,39,35,11.725053878659947,51.91829926604525,3,4,71
2023-05-11 23:23:55.550002,39,42,17.962057489608195,58.609230670083676,3,4,235
2023-05-11 23:23:55.550002,25,38,18.49006335499091,49.887601017739506,1,3,141
2023-05-11 23:23:55.550002,41,30,18.511655228961782,44.26735768446489,4,4,47
2023-05-11 23:23:55.550002,2,4,25.02594703324678,37.189706011133,3,1,199
2023-05-11 23:23:55.550002,42,12,23.199251514067303,41.041219680452606,3,4,232
2023-05-11 23:23:55.550002,5,42,17.17744529442545,48.453332206646266,3,2,108
2023-05-11 23:23:55.550002,2,21,25.72178943749436,44.65969706102357,1,2,254
2023-05-11 23:23:55.550002,22,4,13.438844444433107,52.651306765443124,2,2,321
2023-05-11 23:23:55.550002,26,43,20.772438494648526,39.21918527766523,2,2,382
2023-05-11 23:23:55.550002,43,42,18.200161907927892,49.4447942790182,3,4,82
2023-05-11 23:23:55.550002,13,36,14.150978707581185,51.65102770172619,4,2,67
2023-05-11 23:23:55.550002,12,22,27.131593413226952,53.610111702365465,4,3,47
2023-05-11 23:23:55.550002,39,37,21.494935856429105,43.24469666012082,3,3,144
